genome.genome_id	genome.additional_metadata	genome.altitude	genome.antimicrobial_resistance	genome.antimicrobial_resistance_evidence	genome.assembly_accession	genome.assembly_method	genome.bioproject_accession	genome.biosample_accession	genome.biovar	genome.body_sample_site	genome.body_sample_subsite	genome.cds	genome.cds_ratio	genome.cell_shape	genome.checkm_completeness	genome.checkm_contamination	genome.chromosomes	genome.class	genome.coarse_consistency	genome.collection_date	genome.collection_year	genome.common_name	genome.completion_date	genome.contig_l50	genome.contig_n50	genome.contigs	genome.core_families	genome.core_family_ratio	genome.culture_collection	genome.date_inserted	genome.date_modified	genome.depth	genome.disease	genome.family	genome.fine_consistency	genome.gc_content	genome.genbank_accessions	genome.genome_id	genome.genome_length	genome.genome_name	genome.genome_quality	genome.genome_quality_flags	genome.genome_status	genome.genus	genome.geographic_location	genome.gram_stain	genome.habitat	genome.host_age	genome.host_gender	genome.host_health	genome.host_name	genome.hypothetical_cds	genome.hypothetical_cds_ratio	genome.isolation_comments	genome.isolation_country	genome.isolation_site	genome.isolation_source	genome.kingdom	genome.latitude	genome.longitude	genome.missing_core_family_ids	genome.mlst	genome.motility	genome.ncbi_project_id	genome.nearest_genomes	genome.optimal_temperature	genome.order	genome.organism_name	genome.other_clinical	genome.other_environmental	genome.other_typing	genome.outgroup_genomes	genome.owner	genome.oxygen_requirement	genome.p2_genome_id	genome.partial_cds	genome.partial_cds_ratio	genome.pathovar	genome.patric_cds	genome.phylum	genome.plasmids	genome.plfam_cds	genome.plfam_cds_ratio	genome.public	genome.publication	genome.reference_genome	genome.refseq_accessions	genome.refseq_cds	genome.refseq_project_id	genome.rrna	genome.salinity	genome.sequencing_centers	genome.sequencing_depth	genome.sequencing_platform	genome.sequencing_status	genome.serovar	genome.species	genome.sporulation	genome.sra_accession	genome.strain	genome.taxon_id	genome.taxon_lineage_ids	genome.taxon_lineage_names	genome.taxonomy	genome.temperature_range	genome.text	genome.trna	genome.type_strain	genome.user_read	genome.user_write
1360.185	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:University College Cork					SMRT v. 2.3.9	PRJNA320695	SAMN04955249				2760	1.05		100	0	1	Bacilli	99.3	2012	2012	Lactococcus_lactis_subsp_lactis	2017-04-04T00:00:00Z	1	2468447	6				2017-05-28T07:14:45.293Z	2017-05-28T07:14:45.293Z			Streptococcaceae	98.8	35.17	CP015896,CP016694,CP016695,CP016696,CP016697,CP016698	1360.185	2634132	Lactococcus lactis subsp. lactis strain 229	Good		Complete	Lactococcus	Ireland							817	0.3		Ireland		Dairy fermentation	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2760	Firmicutes	5	2757	1	1	28356072			2631		11		University College Cork	107.27	PacBio RS			Lactococcus lactis subsp. lactis			229	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			59			
1360.89					GCA_000835975.1	GS De Novo Assembler v. 2.6	PRJDB3260	SAMD00023525				2623	1.03	Cocci	100	0		Bacilli	99.6			Lactococcus_lactis_subsp_lactis	2015-01-27T00:00:00Z	5	148976	88				2015-03-12T13:42:39.978Z	2015-03-16T03:17:09.594Z			Streptococcaceae	98.7	35.24	BBSI00000000	1360.89	2545792	Lactococcus lactis subsp. lactis JCM 5805	Good		WGS	Lactococcus		Positive						814	0.31					Bacteria					No				Lactobacillales						PATRIC			0	0		2623	Firmicutes		2623	1	1	-		-	3118		4		Kirin	60x	454 GS FLX			Lactococcus lactis subsp. lactis	No		JCM 5805	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			52			
272622.10					GCA_000014545.1		PRJNA401	SAMN02598527				2757	1.06	Coccus	100	0	1	Bacilli	99.7			Lactococcus_lactis_subsp_cremoris_SK11	2006-10-13T00:00:00Z	1	2438589	6				2014-12-08T22:11:55.230Z	2015-03-16T03:17:09.594Z			Streptococcaceae	98.6	35.8	CP000425,CP000426,CP000427,CP000428,CP000429,CP000430	272622.10	2598348	Lactococcus lactis subsp. cremoris SK11	Good		Complete	Lactococcus		+	Multiple					831	0.3					Bacteria						401		40	Lactobacillales	Lactococcus lactis subsp. cremoris SK11					PATRIC	Facultative	38071	0	0		2757	Firmicutes	5	2757	1	1	17030793		NC_008527,NC_008503,NC_008504,NC_008505,NC_008506,NC_008507	2504	57983	13		DOE Joint Genome Institute/Fidelity Systems			complete		Lactococcus lactis subsp. cremoris			SK11	272622	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359::272622	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris::Lactococcus lactis subsp. cremoris SK11	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris; Lactococcus lactis subsp. cremoris SK11	Mesophilic		62			
420889.13					GCF_000407645.1	allpaths v. R42298	PRJNA191896	SAMN02596969				1970	1.02		100	0		Bacilli	98.5			Lactococcus_garvieae_ATCC_49156	2013-05-31T00:00:00Z	1	1567848	6			ATCC:49156	2016-01-17T15:30:52.166Z	2016-01-17T15:30:52.166Z			Streptococcaceae	98.2	38.73	ASWT01000000	420889.13	1932107	Lactococcus garvieae ATCC 49156	Good		WGS	Lactococcus								684	0.35					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		1970	Firmicutes		1970	1	1				1928		5		Broad Institute	142.0x	Illumina; PacBio			Lactococcus garvieae			ATCC 49156	420889	131567::2::1783272::1239::91061::186826::1300::1357::1363::420889	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae ATCC 49156	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae ATCC 49156			58			
420889.6					GCA_000269925.1		PRJNA73413					1916	0.98		100	0	1	Bacilli	98.5	1974	1974	Lactococcus_garvieae_ATCC_49156	2011-08-10T00:00:00Z	1	1950135	1				2014-12-08T22:11:55.082Z	2015-03-16T03:17:09.594Z			Streptococcaceae	98.2	38.83	AP009332.1	420889.6	1950135	Lactococcus garvieae ATCC 49156	Good		Complete	Lactococcus						diseased	Yellowtail, Seriola quinqueradiata	630	0.33		Japan			Bacteria						73413			Lactobacillales	Lactococcus garvieae ATCC 49156					PATRIC		43052	0	0		1916	Firmicutes	0	1916	1	1	21829716	Representative	NC_015930.1	1947		16							Lactococcus garvieae				420889	131567::2::1783272::1239::91061::186826::1300::1357::1363::420889	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae ATCC 49156	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae ATCC 49156			63			
420890.5					GCA_000269945.1		PRJNA18707					1943	0.99	Coccus	100	0	1	Bacilli	98.5			Lactococcus_garvieae_Lg2	2011-08-09T00:00:00Z	1	1963964	1				2014-12-08T22:11:55.129Z	2015-03-16T03:17:09.594Z		Lactococcosis	Streptococcaceae	98.1	38.77	AP009333	420890.5	1963964	Lactococcus garvieae Lg2	Good		Complete	Lactococcus		+	Host-associated					645	0.33					Bacteria						18707		-	Lactobacillales	Lactococcus garvieae Lg2					PATRIC	Facultative	33577	0	0		1943	Firmicutes	0	1943	1	1	21829716	Representative	NC_017490.1	1968		16	Non-halophilic	Kitasato Univ.			unfinished		Lactococcus garvieae			Lg2	420890	131567::2::1783272::1239::91061::186826::1300::1357::1363::420890	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus garvieae::Lactococcus garvieae Lg2	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus garvieae; Lactococcus garvieae Lg2	Mesophilic		63			
44688.18	sample_type:cell culture::collected_by:ARLA Foods					GS De Novo Assembler v. 7.0.4	PRJNA355067	SAMN06061939				2591	1.03		100	0	1	Bacilli	99.8	2014-03	2014	Lactococcus_lactis_subsp_lactis_bv_diacetylactis	2017-05-17T00:00:00Z	1	2428349	8				2017-05-30T00:14:47.869Z	2017-05-30T00:14:47.869Z			Streptococcaceae	99.3	35.26	CP020604,CP020605,CP020606,CP020607,CP020608,CP020609,CP020610,CP020611	44688.18	2509249	Lactococcus lactis subsp. lactis bv. diacetylactis strain FM03	Good		Complete	Lactococcus	Denmark							735	0.28		Denmark		10 weeks old Samso 45+ cheese	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2591	Firmicutes	7	2591	1	1				2462		18		Wageningen University & Research	252.0x	Illumina HiSeq; PacBio			Lactococcus lactis subsp. lactis			FM03	44688	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360::44688	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis::Lactococcus lactis subsp. lactis bv. diacetylactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis; Lactococcus lactis subsp. lactis bv. diacetylactis			65			
1449093.3	biomaterial_provider:Institute of Biochemistry and Biophysics Polish Academy of Sciences, Regional Strains and Plasmids Collection, Strain: IBB477				GCA_001856165.1	Newbler v. 2.4	PRJNA235170	SAMN02585714				3010	1.06	Cocci	100	0	1	Bacilli	99.6	2001-11-30	2001	Lactococcus_lactis_subsp_cremoris_IBB477	2016-10-28T00:00:00Z	1	2642169	6				2016-11-19T05:52:35.673Z	2016-11-19T05:52:35.673Z			Streptococcaceae	99.3	34.95	JMMZ00000000	1449093.3	2850353	Lactococcus lactis subsp. cremoris IBB477	Good		Complete	Lactococcus	Poland	Positive						1106	0.37		Poland		raw milk	Bacteria					No			30C	Lactobacillales						PATRIC@patricbrc.org			0	0		3010	Firmicutes	5	2990	0.99	1	27687992			2630		10		Institute of Biochemistry and Biophysics Polish Academy of Sciences	48.0x	454; Illumina; Sanger			Lactococcus lactis subsp. cremoris			IBB477	1449093	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359::1449093	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris::Lactococcus lactis subsp. cremoris IBB477	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris; Lactococcus lactis subsp. cremoris IBB477	Mesophilic		66			
1358.382					GCA_900240955.1		PRJEB23772	SAMEA104417310				2818	1.09		100	0		Bacilli	99.8			Lactococcus_lactis	2017-12-20T00:00:00Z	12	58203	88				2018-05-28T12:14:54.670Z	2018-05-28T12:14:54.670Z			Streptococcaceae	99.3	35.049385	OESI01000000	1358.382	2591059	Lactococcus lactis strain CF109	Good		WGS	Lactococcus								876	0.31					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2818	Firmicutes		2816	1	1						8		Alexander					Lactococcus lactis			CF109	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			57			
1360.103	sample_type:cell culture				GCF_001456575.1	IDBA-UD v. 1.1.1	PRJNA294255	SAMN04026623				2598	1.01		100	0		Bacilli	99.9	2014	2014	Lactococcus_lactis_subsp_lactis	2015-12-04T00:00:00Z	5	143332	44				2016-01-30T12:09:20.250Z	2016-01-30T12:09:20.250Z			Streptococcaceae	99.2	34.69	LKLK01000000	1360.103	2574519	Lactococcus lactis subsp. lactis strain KF146	Good		WGS	Lactococcus	Netherlands							880	0.34		Netherlands		Alfalfa and radish sprouts	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2599	Firmicutes		2598	1	1				2539		5		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. lactis			KF146	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			59			
1358.50					GCA_000759595.1	Velvet v. 1.2.03	PRJNA255324	SAMN02900673				2250	0.98		100	0		Bacilli	99.7			Lactococcus_lactis	2014-09-29T00:00:00Z	7	114887	64				2015-03-12T13:42:37.828Z	2015-03-16T03:17:09.594Z			Streptococcaceae	99.2	34.94	JRFX00000000	1358.50	2305703	Lactococcus lactis Bpl1	Good		WGS	Lactococcus	USA: State College, Pennsylvania	Positive	HostAssociated				Fruit fly, Drosophila melanogaster	577	0.26		United States		wild flies	Bacteria									Lactobacillales						PATRIC	Aerobic		0	0		2250	Firmicutes		2250	1	1	-		-	2240		6		Cornell University	800.0x	Illumina HiSeq			Lactococcus lactis			Bpl1	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis	Mesophilic		53			
1359.20					GCA_000805435.1	CLC NGS Cell v. CLC Genomics Workbench	PRJNA257540	SAMN02953047				2594	0.97	Cocci	100	0		Bacilli	99.6	2007-04-01	2007	Lactococcus_lactis_subsp_cremoris	2014-10-01T00:00:00Z	3	517333	16			DSM 27109	2015-03-12T13:42:39.174Z	2015-03-16T03:17:09.594Z			Streptococcaceae	99.1	35.58	JQIC00000000	1359.20	2679936	Lactococcus lactis subsp. cremoris A17	Good		WGS	Lactococcus	Taiwan	Positive						873	0.34	isolated from Taiwan fermented cabbage, has been reported to have immunomodulatory activity and anti-allergic effects	Taiwan		Taiwan fermented cabbage, has been reported to have immunomodulatory activity and anti-allergic effects	Bacteria					No			30C	Lactobacillales						PATRIC	Facultative		0	0		2594	Firmicutes		2594	1	1	25676767		-	2321		27		Institute of Biomedical Informatics, National Yang Ming University	420.0x	Illumina MiSeq; PacBio			Lactococcus lactis subsp. cremoris	No	SRR1556926,SRR1556927	A17	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			61			
1358.381					GCA_900240935.1		PRJEB23772	SAMEA104417303				2775	1.08		100	0		Bacilli	99.8			Lactococcus_lactis	2017-12-20T00:00:00Z	13	62870	73				2018-05-28T12:13:31.768Z	2018-05-28T12:13:31.768Z			Streptococcaceae	99.1	35.085533	OESF01000000	1358.381	2573632	Lactococcus lactis strain CF102	Good		WGS	Lactococcus								825	0.3					Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2775	Firmicutes		2774	1	1						8		Alexander					Lactococcus lactis			CF102	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			57			
1360.96	sample_type:cell culture				GCF_001456385.1	IDBA-UD v. 1.1.1	PRJNA294255	SAMN04018792				2717	1.07		100	0		Bacilli	99.7	2014	2014	Lactococcus_lactis_subsp_lactis	2015-12-04T00:00:00Z	7	105989	171			ATCC:19435	2016-01-30T11:37:53.559Z	2016-01-30T11:37:53.559Z			Streptococcaceae	99	35.29	LKLC01000000	1360.96	2547291	Lactococcus lactis subsp. lactis strain ATCC 19435	Good		WGS	Lactococcus	Netherlands							875	0.32		Netherlands		Dairy starter	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2717	Firmicutes		2713	1	1				2575		10		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. lactis			ATCC 19435	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			56			
1360.193	biomaterial_provider:Prof Douwe van Sinderen, School of Microbiology, University College Cork, Western Road, Cork, Ireland::sample_type:Single cell::collected_by:University College Cork					SMRT v. 2.3.0	PRJNA320711	SAMN04956293				2548	1		100	0	1	Bacilli	99.9	2012	2012	Lactococcus_lactis_subsp_lactis	2017-04-04T00:00:00Z	1	2381741	4				2017-05-28T07:30:27.012Z	2017-05-28T07:30:27.012Z			Streptococcaceae	99	34.93	CP015903,CP016726,CP016727,CP016728	1360.193	2535459	Lactococcus lactis subsp. lactis strain UC08	Good		Complete	Lactococcus	Italy							753	0.3		Italy		Fermented Meat Product	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2548	Firmicutes	3	2548	1	1	28356072			2421		11		University College Cork	159.42	PacBio RS			Lactococcus lactis subsp. lactis			UC08	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			67			
1360.101	sample_type:cell culture				GCF_001456525.1	IDBA-UD v. 1.1.1	PRJNA294255	SAMN04023371				2470	1.01		99.5	0		Bacilli	99.9	2014	2014	Lactococcus_lactis_subsp_lactis	2015-12-04T00:00:00Z	6	135528	61				2016-01-30T12:06:05.686Z	2016-01-30T12:06:05.686Z			Streptococcaceae	99.4	34.73	LKLF01000000	1360.101	2445522	Lactococcus lactis subsp. lactis strain K337	Good		WGS	Lactococcus	Netherlands							760	0.31		Netherlands		White kimchii	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2470	Firmicutes		2466	1	1				2407		5		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. lactis			K337	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			63			
1358.66	sample_type:cell culture				GCF_001645365.1	SPAdes v. 3.7.1	PRJNA321149	SAMN04966301				2835	1.12		100	0		Bacilli	99.7	1/1/16	2016	Lactococcus_lactis	2016-05-17T00:00:00Z	2	619944	51				2016-07-05T02:52:14.697Z	2016-07-05T02:52:14.697Z			Streptococcaceae	98.9	35.67	LXWJ00000000	1358.66	2542511	Lactococcus lactis strain WG2	Good		WGS	Lactococcus	Netherlands							840	0.3		Netherlands		Cheese	Bacteria									Lactobacillales						PATRIC@patricbrc.org			0	0		2847	Firmicutes		2835	1	1				2589		4		University of Groningen	100.0x	Illumina; MinION			Lactococcus lactis			WG2	1358	131567::2::1783272::1239::91061::186826::1300::1357::1358	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis			64			
1360.109	sample_type:cell culture				GCF_001456685.1	IDBA-UD v. 1.1.1	PRJNA294255	SAMN04026639				2949	1.09		100	0		Bacilli	100	2014	2014	Lactococcus_lactis_subsp_lactis	2015-12-04T00:00:00Z	10	67213	227				2016-01-30T12:30:21.822Z	2016-01-30T12:30:21.822Z			Streptococcaceae	98.9	34.83	LKLS01000000	1360.109	2707537	Lactococcus lactis subsp. lactis strain LMG9449	Good		WGS	Lactococcus	Netherlands							1080	0.37		Netherlands		Frozen peas	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2958	Firmicutes		2947	1	1				2786		5		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. lactis			LMG9449	1360	131567::2::1783272::1239::91061::186826::1300::1357::1358::1360	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. lactis	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis			61			
1359.37	sample_type:cell culture				GCF_001622295.1	IDBA-UD v. 1.1.1	PRJNA286840	SAMN03770944				2609	1.1		100	0		Bacilli	99.6	2014	2014	Lactococcus_lactis_subsp_cremoris	2016-04-18T00:00:00Z	37	18456	271				2016-04-28T12:55:36.557Z	2016-04-28T12:55:36.557Z			Streptococcaceae	98.9	35.52	LISZ00000000	1359.37	2367195	Lactococcus lactis subsp. cremoris strain LMG6897	Good		WGS	Lactococcus	Netherlands							868	0.33		Netherlands		Cheese starter	Bacteria								C	Lactobacillales						PATRIC@patricbrc.org			0	0		2613	Firmicutes		2608	1	1				2519		5		Radboudumc	50.0x	Illumina HiSeq			Lactococcus lactis subsp. cremoris			LMG6897	1359	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris			55			
1415168.3					GCA_000731635.1	Velvet v. 01/02/2012	PRJNA225671	SAMN02899667				2889	1.03	Cocci	99.4	0		Bacilli	99.7	2009	2009	Lactococcus_lactis_subsp_cremoris_GE214	2014-07-18T00:00:00Z	12	66719	243				2014-12-09T00:45:47.002Z	2015-03-16T03:17:09.594Z			Streptococcaceae	99.4	35.4	AZSI00000000	1415168.3	2801031	Lactococcus lactis subsp. cremoris GE214	Good		WGS	Lactococcus	Spain	Positive						1054	0.36		Spain		Cheese	Bacteria					No				Lactobacillales						PATRIC			0	0		2889	Firmicutes		2858	0.99	1	25342694		-	2765		7		Instituto de Productos Lacteos de Asturias (IPLA-CSIC)	25.0x	Illumina			Lactococcus lactis subsp. cremoris	No		GE214	1415168	131567::2::1783272::1239::91061::186826::1300::1357::1358::1359::1415168	cellular organisms::Bacteria::Terrabacteria group::Firmicutes::Bacilli::Lactobacillales::Streptococcaceae::Lactococcus::Lactococcus lactis::Lactococcus lactis subsp. cremoris::Lactococcus lactis subsp. cremoris GE214	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. cremoris; Lactococcus lactis subsp. cremoris GE214			52			
